Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,prediction,Hit?,odds,B365H,B365D,B365A,AHCh,AHh,AHCh_res,AHCh_odds,B365CAHH,B365CAHA,win%,AHCh_win
I1,1/12/2021,Sassuolo,Napoli,2,2,Draw,Napoli,0,-1,4,3.9,1.8,0.5,0.5,Sassuolo,-1,2.03,1.87,0.758552187,-0.5
I2,1/12/2021,Parma,Brescia,0,1,Brescia,Brescia,1,2.2,2.15,3.2,3.2,-0.25,-0.25,Brescia,1.02,1.83,2.02,0.63718511,0.25
I2,1/12/2021,Cittadella,Como,2,2,Draw,Cittadella,0,-1,1.83,3.1,4.33,-0.5,-0.5,Como,-1,1.88,1.98,0.364802085,-0.5
F1,1/12/2021,Angers,Monaco,1,3,Monaco,Angers,0,-1,3.3,3.25,2.25,0.25,0.25,Monaco,-1,1.93,1.93,0.356657802,0.25
F1,1/12/2021,Brest,St Etienne,1,0,Brest,Brest,1,1.05,2.05,3.4,3.6,-0.5,-0.25,Brest,0.98,1.98,1.88,0.668906982,-0.5
F1,1/12/2021,Metz,Montpellier,1,3,Montpellier,Montpellier,1,1.75,2.6,3.3,2.75,0,0,Montpellier,0.95,1.9,1.95,0.556685267,0
F1,1/12/2021,Strasbourg,Bordeaux,5,2,Strasbourg,Strasbourg,1,0.7,1.7,3.8,4.75,-0.5,-0.75,Strasbourg,0.8,1.8,2.05,0.603632716,-0.5
F1,1/12/2021,Troyes,Lorient,2,0,Troyes,Troyes,1,1.37,2.37,3.3,3,-0.25,-0.25,Troyes,0.88,1.88,1.98,0.381444739,-0.25
F1,1/12/2021,Clermont,Lens,2,2,Draw,Lens,0,-1,2.8,3.4,2.5,0.25,0,Clermont,-0.5,1.8,2.05,0.586332454,-0.25
F1,1/12/2021,Lyon,Reims,1,2,Reims,Lyon,0,-1,1.45,5,6.5,-1,-1,Reims,-1,1.85,2,0.564052671,-1
F1,1/12/2021,Nantes,Marseille,0,1,Marseille,Marseille,1,1.3,3.25,3.25,2.3,0.25,0.25,Marseille,0.525,1.8,2.05,0.481451646,-0.25
F1,1/12/2021,Paris SG,Nice,0,0,Draw,Paris SG,0,-1,1.44,4.75,7,-1.5,-1.25,Nice,-1,2.05,1.8,0.639406373,-1.5
F1,1/12/2021,Rennes,Lille,1,2,Lille,Rennes,0,-1,2.05,3.4,3.75,-0.5,-0.5,Lille,-1,1.98,1.88,0.695319427,-0.5
N1,1/12/2021,Feyenoord,Heracles,2,1,Feyenoord,Feyenoord,1,0.33,1.33,5,10,-1.5,-1.5,Heracles,-1,1.81,2.09,0.698002074,-1.5
E0,2/12/2021,Tottenham,Brentford,2,0,Tottenham,Brentford,0,-1,1.6,4.2,5.25,-0.75,-0.75,Tottenham,-1,1.89,2.01,0.372943667,0.75
E0,2/12/2021,Man United,Arsenal,3,2,Man United,Arsenal,0,-1,1.95,3.75,3.75,-0.25,-0.5,Man United,-0.5,1.77,2.14,0.467706606,0.25
SC0,2/12/2021,Celtic,Hearts,1,0,Celtic,Celtic,1,0.36,1.36,4.75,9,-1.75,-1.25,Hearts,-0.5,1.95,1.9,0.555277279,-1.75
I1,2/12/2021,Torino,Empoli,2,2,Draw,Torino,0,-1,1.72,3.8,4.75,-0.75,-0.75,Empoli,-0.5,2.02,1.88,0.346462484,-0.75
I1,2/12/2021,Lazio,Udinese,4,4,Draw,Lazio,0,-1,1.66,3.8,5.25,-0.75,-0.75,Udinese,-0.5,1.85,2.05,0.400866899,-0.75
N1,2/12/2021,AZ Alkmaar,For Sittard,2,1,AZ Alkmaar,AZ Alkmaar,1,0.28,1.28,5.5,11,-2,-1.5,For Sittard,-1,1.93,1.93,0.768396167,-2
N1,2/12/2021,Ajax,Willem II,5,0,Ajax,Ajax,1,0.08,1.08,13,19,-3,-2.75,Ajax,0.83,1.83,2.02,0.99647705,-3
E1,3/12/2021,Fulham,Bournemouth,1,1,Draw,Fulham,0,-1,1.8,3.75,4.33,-0.5,-0.5,Bournemouth,-1,1.8,2.05,0.524191512,-0.5
SC1,3/12/2021,Inverness C,Kilmarnock,1,0,Inverness C,Kilmarnock,0,-1,2.3,3.1,2.9,-0.25,-0.25,Inverness C,-0.5,2.02,1.77,0.423972999,0.25
SC3,3/12/2021,Edinburgh City,Annan Athletic,0,1,Annan Athletic,Edinburgh City,0,-1,2.4,3.5,2.45,0,0,Annan Athletic,-1,1.93,1.88,0.457760143,0
D1,3/12/2021,Union Berlin,RB Leipzig,2,1,Union Berlin,RB Leipzig,0,-1,3.5,3.7,2,0.5,0.25,Union Berlin,-1,1.84,2.06,0.383039565,-0.5
D2,3/12/2021,Darmstadt,Fortuna Dusseldorf,1,3,Fortuna Dusseldorf,Darmstadt,0,-1,1.85,4,3.8,-0.5,-0.5,Fortuna Dusseldorf,-1,1.88,1.98,0.876004264,-0.5
D2,3/12/2021,Werder Bremen,Erzgebirge Aue,4,0,Werder Bremen,Erzgebirge Aue,0,-1,1.4,4.75,7.5,-1.25,-1.25,Werder Bremen,-1,1.85,2,0.380039335,1.25
SP1,3/12/2021,Granada,Alaves,2,1,Granada,Alaves,0,-1,2.37,3.1,3.25,-0.25,-0.25,Granada,-0.5,2.08,1.82,0.422698251,0.25
SP2,3/12/2021,Huesca,Valladolid,3,2,Huesca,Valladolid,0,-1,2.75,3.2,2.7,0,0,Huesca,-1,1.93,1.93,0.436754239,0
I2,3/12/2021,Perugia,Vicenza,1,0,Perugia,Perugia,1,0.95,1.95,3.1,4.2,-0.5,-0.5,Perugia,0.88,1.88,1.98,0.629651982,-0.5
F2,3/12/2021,Ajaccio,Valenciennes,0,0,Draw,Ajaccio,0,-1,1.75,3.1,5.75,-0.75,-0.5,Valenciennes,-0.5,1.98,1.88,0.555994378,-0.75
F2,3/12/2021,Amiens,Dunkerque,3,0,Amiens,Draw,0,-1,2.05,3,4,-0.5,-0.25,Amiens,0,2,1.85,0.320966447,0.5
F2,3/12/2021,Grenoble,Le Havre,1,2,Le Havre,Draw,0,-1,2.6,2.9,3,0,0,Le Havre,0,1.77,2.1,0.33202656,0
F2,3/12/2021,Guingamp,Dijon,3,2,Guingamp,Dijon,0,-1,2.37,3.2,3,-0.25,-0.25,Guingamp,-0.5,1.95,1.9,0.374794588,0.25
F2,3/12/2021,Paris FC,Bastia,1,0,Paris FC,Draw,0,-1,2.2,3,3.6,-0.25,-0.25,Paris FC,0,1.8,2.05,0.241228378,0.25
F2,3/12/2021,Quevilly Rouen,Nancy,2,1,Quevilly Rouen,Nancy,0,-1,2.8,3,2.7,0,0,Quevilly Rouen,-1,1.93,1.93,0.356337945,0
F2,3/12/2021,Rodez,Nimes,1,0,Rodez,Rodez,1,1.2,2.2,3.1,3.5,-0.25,-0.25,Rodez,0.4,1.8,2.05,0.559882114,-0.25
F2,3/12/2021,Sochaux,Pau FC,2,1,Sochaux,Draw,0,-1,2,3.1,4,-0.5,-0.5,Sochaux,0,1.85,2,0.373804184,0.5
B1,3/12/2021,St Truiden,St. Gilloise,1,2,St. Gilloise,St. Gilloise,1,1,3.75,3.4,2,0.5,0.5,St. Gilloise,0.8,2.05,1.8,0.744274035,-0.5
N1,3/12/2021,Groningen,Zwolle,1,1,Draw,Groningen,0,-1,1.75,3.6,4.75,-0.5,-0.75,Zwolle,-1,1.98,1.88,0.620499254,-0.5
P1,3/12/2021,Portimonense,Porto,0,3,Porto,Porto,1,0.36,9.5,4.33,1.36,1.25,1.25,Porto,1.01,1.89,2.01,0.575172411,-1.25
P1,3/12/2021,Benfica,Sp Lisbon,1,3,Sp Lisbon,Sp Lisbon,1,2.6,2.05,3.4,3.6,-0.25,-0.5,Sp Lisbon,1.13,1.78,2.13,0.39605226,0.25
T1,3/12/2021,Kasimpasa,Besiktas,1,1,Draw,Besiktas,0,-1,3.5,3.75,1.95,0.5,0.5,Kasimpasa,-1,1.85,2,0.466548457,-0.5
E0,4/12/2021,West Ham,Chelsea,3,2,West Ham,Chelsea,0,-1,4.75,3.6,1.75,0.75,0.75,West Ham,-1,1.83,2.07,0.576275019,-0.75
E0,4/12/2021,Newcastle,Burnley,1,0,Newcastle,Burnley,0,-1,2.3,3.3,3.2,-0.25,-0.25,Newcastle,-0.5,2.06,1.84,0.57111313,0.25
E0,4/12/2021,Southampton,Brighton,1,1,Draw,Draw,1,2.2,2.45,3.2,3,0,-0.25,Draw,0,1.83,2.07,0.344089368,0
E0,4/12/2021,Wolves,Liverpool,0,1,Liverpool,Liverpool,1,0.4,8,4.75,1.4,1.5,1.25,Wolves,-1,1.77,2.02,0.667383643,-1.5
E0,4/12/2021,Watford,Man City,1,3,Man City,Man City,1,0.2,12,7,1.2,2,2,Draw,0,1.81,2.09,0.858817748,-2
E1,4/12/2021,Coventry,West Brom,1,2,West Brom,Draw,0,-1,3.2,3.2,2.37,0.25,0.25,West Brom,0,1.8,2.05,0.289044792,-0.25
E1,4/12/2021,Barnsley,Huddersfield,1,1,Draw,Huddersfield,0,-1,2.8,3.2,2.7,0,0,Draw,0,1.83,2.02,0.528999672,0
E1,4/12/2021,Blackburn,Preston,1,0,Blackburn,Blackburn,1,1.25,2.25,3.3,3.25,-0.25,-0.25,Blackburn,0.51,2.02,1.83,0.458203479,-0.25
E1,4/12/2021,Blackpool,Luton,0,3,Luton,Draw,0,-1,2.8,3.1,2.7,0,0,Luton,0,2,1.85,0.251553951,0
E1,4/12/2021,Bristol City,Derby,1,0,Bristol City,Derby,0,-1,2.5,3.2,2.9,0,-0.25,Bristol City,-1,1.83,2.02,0.536028744,0
E1,4/12/2021,Cardiff,Sheffield United,2,3,Sheffield United,Sheffield United,1,1.3,3.2,3.4,2.3,0.25,0.25,Sheffield United,0.465,1.93,1.93,0.489528996,-0.25
E1,4/12/2021,Middlesbrough,Swansea,1,0,Middlesbrough,Swansea,0,-1,1.95,3.6,3.75,-0.5,-0.5,Middlesbrough,-1,2.02,1.83,0.45571912,0.5
E1,4/12/2021,Millwall,Birmingham,3,1,Millwall,Draw,0,-1,2.15,3.2,3.6,-0.25,-0.25,Millwall,0,1.77,2.14,0.292637103,0.25
E1,4/12/2021,Nott'm Forest,Peterboro,2,0,Nott'm Forest,Nott'm Forest,1,0.72,1.72,3.6,4.75,-0.5,-0.75,Nott'm Forest,0.86,1.86,2.04,0.576033965,-0.5
E1,4/12/2021,Reading,Hull,1,1,Draw,Hull,0,-1,2.4,3.3,3,0,-0.25,Draw,0,1.75,2.05,0.458705626,0
E2,4/12/2021,Accrington,Fleetwood Town,5,1,Accrington,Fleetwood Town,0,-1,2.37,3.4,3,-0.25,-0.25,Accrington,-1,2.02,1.83,0.544872581,0.25
E2,4/12/2021,Sunderland,Oxford,1,1,Draw,Oxford,0,-1,2.2,3.4,3.2,-0.5,-0.25,Oxford,0.85,2,1.85,0.584935581,0.5
EC,4/12/2021,Aldershot,Altrincham,2,2,Draw,Altrincham,0,-1,2.3,3.4,2.8,0,0,Draw,0,1.77,2.02,0.596304589,0
EC,4/12/2021,Barnet,Maidenhead,3,0,Barnet,Barnet,1,0.85,1.85,3.6,3.5,-0.75,-0.5,Barnet,0.77,1.77,2.02,0.589659624,-0.75
EC,4/12/2021,Bromley,Wealdstone,3,2,Bromley,Bromley,1,0.45,1.45,4.5,5.5,-1,-1,Draw,0,1.8,2,0.532307799,-1
EC,4/12/2021,Dag and Red,Grimsby,3,2,Dag and Red,Dag and Red,1,1.5,2.5,3.4,2.5,0,0,Dag and Red,1.05,2.05,1.75,0.507495323,0
EC,4/12/2021,Dover Athletic,Wrexham,0,1,Wrexham,Wrexham,1,0.36,7,4.5,1.36,1.5,1.25,Dover Athletic,-1,1.93,1.88,0.856318551,-1.5
EC,4/12/2021,Solihull,Woking,2,0,Solihull,Solihull,1,1.1,2.1,3.5,3,-0.25,-0.25,Solihull,0.88,1.88,1.93,0.450080954,-0.25
EC,4/12/2021,Weymouth,Torquay,1,2,Torquay,Torquay,1,0.95,3.4,3.5,1.95,0.5,0.5,Torquay,0.95,1.85,1.95,0.518437149,-0.5
SC0,4/12/2021,Aberdeen,St Mirren,4,1,Aberdeen,Aberdeen,1,0.95,1.95,3.3,4.33,-0.5,-0.5,Aberdeen,0.9,1.9,1.95,0.433295109,-0.5
SC0,4/12/2021,Hibernian,Motherwell,1,1,Draw,Motherwell,0,-1,1.75,3.8,4.33,-0.75,-0.5,Motherwell,0.51,1.83,2.02,0.393075531,0.75
SC0,4/12/2021,Rangers,Dundee,3,0,Rangers,Rangers,1,0.16,1.16,7,19,-2.25,-2,Rangers,0.5,2,1.85,0.662787474,-2.25
SC1,4/12/2021,Arbroath,Raith Rvs,0,0,Draw,Arbroath,0,-1,2.55,3.25,2.75,-0.25,0,Raith Rvs,-0.5,1.7,2.1,0.408074349,-0.25
SC1,4/12/2021,Hamilton,Dunfermline,1,0,Hamilton,Dunfermline,0,-1,2.45,3.25,2.45,0,0,Hamilton,-1,2.02,1.77,0.58812973,0
SC1,4/12/2021,Morton,Ayr,2,2,Draw,Morton,0,-1,2.15,3.4,3,-0.25,-0.25,Ayr,-0.5,2.02,1.77,0.471815855,-0.25
SC1,4/12/2021,Queen of Sth,Partick,0,0,Draw,Partick,0,-1,3.6,3.4,1.85,0.25,0.5,Queen of Sth,-0.5,2.08,1.73,0.786220747,-0.25
SC2,4/12/2021,Clyde,Peterhead,2,2,Draw,Peterhead,0,-1,2.37,3.5,2.45,0.25,0,Clyde,-0.5,1.93,1.88,0.497647264,-0.25
SC2,4/12/2021,Cove Rangers,Dumbarton,2,0,Cove Rangers,Cove Rangers,1,0.5,1.5,4.2,4.75,-1.25,-1,Cove Rangers,0.425,1.85,1.95,0.833001395,-1.25
SC2,4/12/2021,East Fife,Alloa,1,1,Draw,Alloa,0,-1,2.7,3.5,2.15,0.25,0.25,East Fife,-0.5,1.8,2,0.625443753,-0.25
SC2,4/12/2021,Queens Park,Falkirk,6,0,Queens Park,Falkirk,0,-1,2.1,3.4,2.9,0,-0.25,Queens Park,-1,1.9,1.9,0.39308582,0
SC3,4/12/2021,Albion Rvs,Forfar,2,3,Forfar,Forfar,1,0.9,3.2,3.6,1.9,0.5,0.5,Forfar,0.9,1.9,1.9,0.500160428,-0.5
SC3,4/12/2021,Cowdenbeath,Stirling,1,0,Cowdenbeath,Stirling,0,-1,3.1,3.6,1.95,0.5,0.5,Cowdenbeath,-1,1.85,1.95,0.695537794,-0.5
SC3,4/12/2021,Stenhousemuir,Stranraer,1,4,Stranraer,Stenhousemuir,0,-1,2.1,3.6,2.8,-0.25,-0.25,Stranraer,-1,1.95,1.85,0.476329977,-0.25
D1,4/12/2021,Augsburg,Bochum,2,3,Bochum,Bochum,1,2.1,2.3,3.4,3.1,-0.25,-0.25,Bochum,0.95,1.95,1.95,0.502927466,0.25
D1,4/12/2021,Bielefeld,FC Koln,1,1,Draw,FC Koln,0,-1,3.4,3.5,2.1,0.25,0.25,Bielefeld,-0.5,1.87,2.03,0.575070571,-0.25
D1,4/12/2021,Hoffenheim,Ein Frankfurt,3,2,Hoffenheim,Ein Frankfurt,0,-1,1.9,3.8,3.75,-0.5,-0.5,Hoffenheim,-1,1.95,1.95,0.388528752,0.5
D1,4/12/2021,Leverkusen,Greuther Furth,7,1,Leverkusen,Leverkusen,1,0.22,1.22,6.5,12,-2,-2,Leverkusen,0.91,1.91,1.99,0.856976923,-2
D1,4/12/2021,Mainz,Wolfsburg,3,0,Mainz,Wolfsburg,0,-1,2.5,3.3,2.87,-0.25,0,Mainz,-1,1.91,1.99,0.371164457,0.25
D1,4/12/2021,Dortmund,Bayern Munich,2,3,Bayern Munich,Bayern Munich,1,0.75,4,4.33,1.75,0.5,0.75,Bayern Munich,0.95,1.95,1.95,0.863556164,-0.5
D2,4/12/2021,Hansa Rostock,Ingolstadt,1,1,Draw,Hansa Rostock,0,-1,1.83,3.4,4.75,-1,-1,Ingolstadt,-1,2,1.85,0.645046083,-1
D2,4/12/2021,Nurnberg,Holstein Kiel,2,1,Nurnberg,Nurnberg,1,1.3,2.3,3.4,3.1,-0.25,-0.25,Nurnberg,0.465,1.93,1.93,0.499033383,-0.25
D2,4/12/2021,Sandhausen,Paderborn,1,1,Draw,Paderborn,0,-1,3.5,3.75,2,0.25,0.5,Sandhausen,-0.5,1.77,2.1,0.592680337,-0.25
D2,4/12/2021,St Pauli,Schalke 04,2,1,St Pauli,St Pauli,1,1.15,2.15,3.6,3.25,-0.5,-0.25,St Pauli,1.02,2.02,1.83,0.487934132,-0.5
SP1,4/12/2021,Sevilla,Villarreal,1,0,Sevilla,Sevilla,1,1,2,3.3,4,-0.5,-0.5,Sevilla,1,2,1.9,0.592693056,-0.5
SP1,4/12/2021,Barcelona,Betis,0,1,Betis,Barcelona,0,-1,1.5,4.5,6.5,-1,-1,Betis,-1,1.85,2.05,0.431689313,-1
SP1,4/12/2021,Ath Madrid,Mallorca,1,2,Mallorca,Ath Madrid,0,-1,1.3,5.25,11,-1.25,-1.5,Mallorca,-1,1.86,2.04,0.705411648,-1.25
SP1,4/12/2021,Sociedad,Real Madrid,0,2,Real Madrid,Real Madrid,1,1.25,3.3,3.3,2.25,0.25,0.25,Real Madrid,0.84,2.06,1.84,0.439643965,-0.25
SP2,4/12/2021,Fuenlabrada,Almeria,1,1,Draw,Almeria,0,-1,3.6,3.3,2.1,0.25,0.25,Fuenlabrada,-0.5,2.05,1.8,0.744448605,-0.25
I1,4/12/2021,Milan,Salernitana,2,0,Milan,Milan,1,0.18,1.18,7,15,-1.75,-2,Milan,0.53,2.06,1.87,0.846158095,-1.75
I1,4/12/2021,Roma,Inter,0,3,Inter,Inter,1,0.9,3.8,3.8,1.9,0.5,0.5,Inter,1.01,1.89,2.01,0.624730102,-0.5
I1,4/12/2021,Napoli,Atalanta,2,3,Atalanta,Napoli,0,-1,2.45,3.5,2.8,0,0,Atalanta,-1,1.87,2.03,0.43283083,0
I2,4/12/2021,Benevento,Pordenone,2,1,Benevento,Benevento,1,0.53,1.53,3.8,5.75,-1,-1,Draw,0,2.02,1.83,0.529752766,-1
I2,4/12/2021,Cosenza,Cremonese,0,2,Cremonese,Cremonese,1,1,3.6,3.2,2,0.5,0.5,Cremonese,0.95,1.9,1.95,0.56176493,-0.5
I2,4/12/2021,Crotone,Spal,1,2,Spal,Spal,1,2,2.3,3.25,3,-0.25,-0.25,Spal,1.02,1.83,2.02,0.654612101,0.25
I2,4/12/2021,Frosinone,Ternana,1,1,Draw,Frosinone,0,-1,1.75,3.5,4.2,-0.5,-0.5,Ternana,-1,1.7,2.1,0.438072836,-0.5
I2,4/12/2021,Lecce,Reggina,2,0,Lecce,Lecce,1,0.65,1.65,3.75,4.75,-1,-0.75,Lecce,0.9,1.9,1.95,0.737823168,-1
F1,4/12/2021,Marseille,Brest,1,2,Brest,Draw,0,-1,1.57,4.33,5.25,-0.75,-1,Brest,0,1.85,1.95,0.234819423,0.75
F1,4/12/2021,Lille,Troyes,2,1,Lille,Lille,1,0.44,1.44,4.5,7.5,-1,-1.25,Draw,0,2.02,1.83,0.51344999,-1
F1,4/12/2021,Lens,Paris SG,1,1,Draw,Paris SG,0,-1,5,4.33,1.61,1,0.75,Lens,-1,1.75,2.05,0.700640442,-1
F2,4/12/2021,Auxerre,Caen,2,2,Draw,Auxerre,0,-1,1.75,3.4,5,-0.5,-0.75,Caen,-1,1.93,1.93,0.541667109,-0.5
B1,4/12/2021,Oud-Heverlee Leuven,Gent,0,1,Gent,Gent,1,0.8,4,3.8,1.8,0.75,0.75,Gent,0.465,1.93,1.93,0.468424526,-0.75
B1,4/12/2021,Kortrijk,Cercle Brugge,0,2,Cercle Brugge,Cercle Brugge,1,1.62,2.5,3.5,2.62,0.25,0,Cercle Brugge,1.1,1.77,2.1,0.366629166,-0.25
B1,4/12/2021,Oostende,Eupen,2,1,Oostende,Eupen,0,-1,2.45,3.5,2.7,-0.25,0,Oostende,-0.5,2.05,1.8,0.541028769,0.25
B1,4/12/2021,Club Brugge,Seraing,3,2,Club Brugge,Club Brugge,1,0.25,1.25,5.5,12,-1.5,-1.75,Seraing,-1,1.98,1.88,0.482139036,-1.5
N1,4/12/2021,PSV Eindhoven,Utrecht,4,1,PSV Eindhoven,PSV Eindhoven,1,0.53,1.53,4.5,5.5,-1,-1,PSV Eindhoven,0.9,1.9,2,0.428884815,-1
N1,4/12/2021,Cambuur,Vitesse,1,6,Vitesse,Cambuur,0,-1,3.1,3.6,2.15,0.25,0.25,Vitesse,-1,2.02,1.77,0.398365941,0.25
N1,4/12/2021,Heracles,Heerenveen,0,1,Heerenveen,Heerenveen,1,2.6,2.05,3.5,3.6,-0.25,-0.25,Heerenveen,0.95,1.95,1.95,0.448740158,0.25
P1,4/12/2021,Boavista,Maritimo,1,1,Draw,Maritimo,0,-1,2.3,3,3.4,-0.25,-0.25,Maritimo,0.465,1.93,1.93,0.393033523,0.25
P1,4/12/2021,Pacos Ferreira,Guimaraes,1,2,Guimaraes,Guimaraes,1,1.45,3.1,3,2.45,0.25,0.25,Guimaraes,0.575,1.68,2.15,0.601638891,-0.25
T1,4/12/2021,Alanyaspor,Sivasspor,0,1,Sivasspor,Sivasspor,1,2.2,2.3,3.25,3.2,0,-0.25,Sivasspor,1.02,1.83,2.02,0.577130515,0
T1,4/12/2021,Trabzonspor,Ad. Demirspor,2,0,Trabzonspor,Trabzonspor,1,0.8,1.8,3.6,4.33,-0.5,-0.75,Trabzonspor,0.95,1.95,1.9,0.636671852,-0.5
T1,4/12/2021,Galatasaray,Altay,2,2,Draw,Galatasaray,0,-1,1.44,4.5,6.5,-1.25,-1.25,Altay,-1,1.9,1.95,0.418846439,-1.25
G1,4/12/2021,Atromitos,Apollon,4,1,Atromitos,Atromitos,1,0.95,1.95,3.2,4.5,-0.5,-0.5,Atromitos,1.02,2.02,1.83,0.433114857,-0.5
G1,4/12/2021,Volos NFC,Panetolikos,1,2,Panetolikos,Volos NFC,0,-1,1.9,3.4,4.33,-0.75,-0.5,Panetolikos,-1,1.9,1.95,0.6073724,-0.75
G1,4/12/2021,OFI Crete,Olympiakos,1,3,Olympiakos,Olympiakos,1,0.45,7.5,4.33,1.45,1,1,Olympiakos,1.02,1.83,2.02,0.466927046,-1
E0,5/12/2021,Leeds,Brentford,2,2,Draw,Leeds,0,-1,1.95,3.6,3.8,-0.5,-0.5,Brentford,-1,1.79,2.11,0.462335472,-0.5
E0,5/12/2021,Man United,Crystal Palace,1,0,Man United,Man United,1,0.5,1.5,4.33,6.5,-1,-1,Draw,0,1.88,2.02,0.412211352,-1
E0,5/12/2021,Tottenham,Norwich,3,0,Tottenham,Tottenham,1,0.36,1.36,5,8.5,-1,-1.25,Tottenham,0.8,1.8,2.1,0.478504347,-1
E0,5/12/2021,Aston Villa,Leicester,2,1,Aston Villa,Aston Villa,1,1.37,2.37,3.4,3,-0.25,-0.25,Aston Villa,0.455,1.91,1.99,0.529334919,-0.25
E1,5/12/2021,QPR,Stoke,0,2,Stoke,QPR,0,-1,2.37,3.2,3.1,-0.25,-0.25,Stoke,-1,2.02,1.83,0.446152636,-0.25
SC0,5/12/2021,Dundee United,Celtic,0,3,Celtic,Celtic,1,0.33,9.5,5,1.33,1.5,1.5,Celtic,0.95,1.9,1.95,0.646539466,-1.5
SC0,5/12/2021,Livingston,Hearts,0,1,Hearts,Hearts,1,1,3.6,3.6,2,0.5,0.5,Hearts,1.05,1.8,2.05,0.561200669,-0.5
D1,5/12/2021,Stuttgart,Hertha,2,2,Draw,Stuttgart,0,-1,2.2,3.4,3.3,-0.25,-0.25,Hertha,-0.5,1.75,2.05,0.412528899,-0.25
D1,5/12/2021,M'gladbach,Freiburg,0,6,Freiburg,Freiburg,1,3.2,1.83,3.75,4.2,-0.75,-0.75,Freiburg,0.86,2.04,1.86,0.44612409,0.75
D2,5/12/2021,Dresden,Karlsruhe,3,1,Dresden,Karlsruhe,0,-1,2.8,3.25,2.6,0,0,Dresden,-1,1.98,1.88,0.576490306,0
D2,5/12/2021,Hannover,Hamburg,1,0,Hannover,Hamburg,0,-1,3.8,3.6,1.95,0.5,0.5,Hannover,-1,1.9,1.95,0.704328789,-0.5
D2,5/12/2021,Heidenheim,Regensburg,3,0,Heidenheim,Regensburg,0,-1,2.15,3.4,3.4,-0.5,-0.25,Heidenheim,-1,2.02,1.83,0.52343177,0.5
SP1,5/12/2021,Vallecano,Espanol,1,0,Vallecano,Espanol,0,-1,2.15,3.1,3.8,-0.5,-0.25,Vallecano,-1,2.06,1.84,0.358567146,0.5
SP1,5/12/2021,Elche,Cadiz,3,1,Elche,Elche,1,1.05,2.05,3.1,4.2,-0.5,-0.5,Elche,1.09,2.09,1.81,0.43650723,-0.5
SP1,5/12/2021,Levante,Osasuna,0,0,Draw,Osasuna,0,-1,2.4,3.2,3.1,-0.25,-0.25,Osasuna,0.435,2.03,1.87,0.545873985,0.25
SP1,5/12/2021,Celta,Valencia,1,2,Valencia,Valencia,1,2.75,2.1,3.25,3.75,-0.5,-0.25,Valencia,1,1.9,2,0.44674272,0.5
SP2,5/12/2021,Ponferradina,Mirandes,2,1,Ponferradina,Ponferradina,1,1,2,3.2,4.2,-0.5,-0.5,Ponferradina,0.95,1.95,1.9,0.602783801,-0.5
SP2,5/12/2021,Malaga,Amorebieta,1,2,Amorebieta,Malaga,0,-1,1.83,3.4,4.75,-0.5,-0.5,Amorebieta,-1,2.1,1.77,0.44360418,-0.5
SP2,5/12/2021,Lugo,Ibiza,0,0,Draw,Draw,1,2.1,2.6,3.1,2.87,-0.25,0,Ibiza,0,2.1,1.77,0.313297785,0.25
SP2,5/12/2021,Oviedo,Alcorcon,3,1,Oviedo,Oviedo,1,0.7,1.7,3.4,6,-0.75,-0.75,Oviedo,0.88,1.88,1.98,0.596950064,-0.75
SP2,5/12/2021,Sociedad B,Burgos,0,1,Burgos,Burgos,1,2.4,2.25,3.2,3.4,-0.5,-0.25,Burgos,0.85,2,1.85,0.47366091,0.5
SP2,5/12/2021,Las Palmas,Sp Gijon,1,0,Las Palmas,Las Palmas,1,1,2,3.1,4.5,-0.5,-0.5,Las Palmas,0.8,1.8,2.05,0.600452879,-0.5
I1,5/12/2021,Bologna,Fiorentina,2,3,Fiorentina,Fiorentina,1,1.5,2.87,3.3,2.5,0.25,0,Fiorentina,0.55,1.7,2.1,0.347687039,-0.25
I1,5/12/2021,Spezia,Sassuolo,2,2,Draw,Sassuolo,0,-1,3.3,3.75,2.05,0.25,0.25,Spezia,-0.5,1.83,2.07,0.759846911,-0.25
I1,5/12/2021,Venezia,Verona,3,4,Verona,Verona,1,1,3.6,3.5,2,0.5,0.5,Verona,1.09,1.81,2.09,0.582136377,-0.5
I1,5/12/2021,Sampdoria,Lazio,1,3,Lazio,Lazio,1,1.05,3.5,3.6,2.05,0.25,0.25,Lazio,0.95,1.95,1.95,0.427394957,-0.25
I1,5/12/2021,Juventus,Genoa,2,0,Juventus,Juventus,1,0.25,1.25,6,12,-1.75,-1.75,Juventus,0.475,1.95,1.95,0.722404649,-1.75
I2,5/12/2021,Ascoli,Parma,0,0,Draw,Ascoli,0,-1,2.62,3.1,2.55,0,0,Draw,0,2.05,1.8,0.51536362,0
I2,5/12/2021,Como,Pisa,0,1,Pisa,Pisa,1,1.75,2.5,3.1,2.75,0,0,Pisa,0.83,2.02,1.83,0.400133153,0
I2,5/12/2021,Brescia,Monza,0,2,Monza,Brescia,0,-1,2.25,3.2,3,-0.25,-0.25,Monza,-1,1.88,1.98,0.394036664,-0.25
I2,5/12/2021,Alessandria,Cittadella,0,1,Cittadella,Cittadella,1,1.6,2.6,3.1,2.6,0,0,Cittadella,0.77,2.1,1.77,0.562269562,0
